# stamp x y z yaw linear_v angular_v
7.239000 29.765175 8.488107 -0.001535 1.335920 0.784779 0.587817
7.259000 29.780453 8.598985 -0.001615 1.347125 0.751796 0.544451
7.279000 29.795457 8.709851 -0.001644 1.357365 0.738928 0.500455
7.299000 29.809443 8.820784 -0.001653 1.367452 0.668409 0.514511
7.319000 29.823613 8.931594 -0.001655 1.375957 0.748907 0.382619
7.339000 29.839705 9.041873 -0.001649 1.381815 0.815867 0.254883
7.359000 29.855391 9.152056 -0.001650 1.387230 0.756753 0.279337
7.379000 29.869894 9.262395 -0.001654 1.393233 0.705822 0.309735
7.399000 29.883621 9.372812 -0.001655 1.399381 0.675752 0.306483
7.419000 29.896811 9.483271 -0.001656 1.405389 0.646703 0.299494
7.439000 29.909325 9.593784 -0.001657 1.411396 0.610642 0.302473
7.459000 29.921260 9.704360 -0.001656 1.417264 0.604929 0.276903
7.479000 29.933930 9.814928 -0.001656 1.421824 0.641432 0.203927
7.499000 29.946470 9.925475 -0.001656 1.425950 0.609720 0.210478
7.519000 29.959019 10.035986 -0.001656 1.429530 0.655357 0.149737
7.539000 29.972333 10.146372 -0.001656 1.432009 0.661359 0.117648
7.559000 29.985147 10.256806 -0.001656 1.434669 0.620116 0.145551
7.579000 29.996978 10.367356 -0.001656 1.438007 0.578023 0.176407
7.599000 30.008376 10.477942 -0.001657 1.441441 0.566732 0.168217
7.619000 30.019279 10.588584 -0.001657 1.445013 0.523993 0.189339
7.639000 30.029268 10.699309 -0.001656 1.449081 0.487896 0.208876
7.659000 30.039056 10.810038 -0.001657 1.452847 0.517960 0.157359
7.679000 30.050629 10.920599 -0.001655 1.454507 0.594849 0.058589
7.699000 30.062233 11.031139 -0.001655 1.455849 0.566195 0.075274
7.719000 30.072263 11.141823 -0.001656 1.458677 0.449233 0.180775
7.739000 30.080255 11.252741 -0.001653 1.463173 0.383855 0.240273
7.759000 30.088198 11.363701 -0.001654 1.467253 0.430636 0.169294
